doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5878/003019,2018,Dataset,Quality of Research Practice: Face validity questionnaire responses,Handelshögskolan i Stockholm,2018-06-14T01:30:29Z,2025-09-22T08:54:13Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,snd.snd,Swedish National Data Service,1,0,0,0,OPEN,,,,,,,8,10.1016/j.respol.2015.11.009,repository
10.7910/dvn/sxeiis,2018,Dataset,Replication Data for: Experimental Evidence on the Long-Run Impact of Community-Based Monitoring,Harvard Dataverse,2018-07-04T14:18:55Z,2025-06-03T13:29:31Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,1,0,122,11,OPEN,,,,https://openalex.org/W4398829160,0,0,12,10.1257/app.20150027,repository
10.7910/dvn/sxeiis/bxlqg7,2018,Dataset,Community_Based_Monitoring_Replication.zip,Harvard Dataverse,2018-07-04T14:18:55Z,2024-10-22T04:23:58Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398936265,0,0,1,,repository
10.7910/dvn/ds1jym,2018,Dataset,"Replication Data for: ""Politico-Economic Regimes and Attitudes: Female Workers under State Socialism""",Harvard Dataverse,2018-07-18T17:32:29Z,2025-06-03T12:33:55Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,1,0,222,32,OPEN,,,,https://openalex.org/W4398641383,0,0,12,10.1162/rest_a_00772,repository
10.7910/dvn/ds1jym/y0miml,2018,Dataset,Table2.do,Harvard Dataverse,2018-07-18T17:32:35Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398663767,0,0,1,,repository
10.7910/dvn/ds1jym/g0aqto,2018,Dataset,Table_2.smcl,Harvard Dataverse,2018-07-18T17:32:36Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398635067,0,0,1,,repository
10.7910/dvn/ds1jym/v84ept,2018,Dataset,Campa_Serafinelli_ReSTAT_Replication_README.pdf,Harvard Dataverse,2018-07-18T17:32:36Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398724692,0,0,1,,repository
10.7910/dvn/ds1jym/i9wff5,2018,Dataset,Table1.do,Harvard Dataverse,2018-07-18T17:32:37Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398422645,0,0,1,,repository
10.7910/dvn/ds1jym/udvzwx,2018,Dataset,1925 counties in 2011 Germany.tab,Harvard Dataverse,2018-07-18T17:32:37Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398583341,0,0,5,,repository
10.7910/dvn/ds1jym/ar9hi2,2018,Dataset,Table_3.smcl,Harvard Dataverse,2018-07-18T17:32:38Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398524547,0,0,1,,repository
10.7910/dvn/ds1jym/axsr2i,2018,Dataset,Figure1.do,Harvard Dataverse,2018-07-18T17:32:39Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398750506,0,0,1,,repository
10.7910/dvn/ds1jym/dskaky,2018,Dataset,Table_1.smcl,Harvard Dataverse,2018-07-18T17:32:40Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398313217,0,0,1,,repository
10.7910/dvn/ds1jym/ospdhn,2018,Dataset,gss_communism.dta,Harvard Dataverse,2018-07-18T17:32:44Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398346201,0,0,1,,repository
10.7910/dvn/ds1jym/1qkorj,2018,Dataset,1925_germany_emp.do,Harvard Dataverse,2018-07-18T17:32:45Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398610864,0,0,1,,repository
10.7910/dvn/ds1jym/ldxcv6,2018,Dataset,Data_Final.tab,Harvard Dataverse,2018-07-18T17:32:46Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398534501,0,0,1,,repository
10.7910/dvn/ds1jym/8qpgiw,2018,Dataset,Table3.do,Harvard Dataverse,2018-07-18T17:32:47Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398449535,0,0,1,,repository
10.7910/dvn/ds1jym/bbzmxh,2018,Dataset,1925germany_emp.tab,Harvard Dataverse,2018-07-18T17:32:47Z,2020-07-15T18:31:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398574666,0,0,1,,repository
10.7910/dvn/kwncnd/mffydc,2018,Dataset,README.pdf,Harvard Dataverse,2018-11-26T21:46:08Z,2024-10-22T05:47:57Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398488123,0,0,1,,repository
10.7910/dvn/kwncnd/rkenml,2018,Dataset,ATUS.do,Harvard Dataverse,2018-11-26T21:46:10Z,2024-10-22T05:47:57Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398492447,0,0,1,,repository
10.7910/dvn/kwncnd/mmb8kr,2018,Dataset,CAMS.zip,Harvard Dataverse,2018-11-26T21:46:12Z,2024-10-22T05:47:57Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398676442,0,0,1,,repository
10.7910/dvn/kwncnd/82ctha,2018,Dataset,MTUS-simple.do,Harvard Dataverse,2018-11-26T21:46:13Z,2024-10-22T05:47:57Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398269233,0,0,1,,repository
10.7910/dvn/kwncnd,2018,Dataset,Replication Data for: 'Household Time Use Among Older Couples: Evidence and Implications for Labor Supply Parameters',Harvard Dataverse,2018-11-26T21:46:14Z,2025-06-03T12:22:33Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,1,0,169,53,OPEN,,,,https://openalex.org/W4398484846,1,0,16,10.1093/qje/qjy032,repository
10.7910/dvn/19vcpg,2012,Dataset,Replication data for: Common Trends and Shocks to Top Incomes: A Structural Breaks Approach,Harvard Dataverse,2019-02-13T03:12:53Z,2025-06-03T11:00:59Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,59,5,OPEN,,,,https://openalex.org/W4398478292,0,0,14,,repository
10.7910/dvn/wf8yem,2013,Dataset,Replication data for: Height and Leadership,Harvard Dataverse,2019-02-13T14:57:44Z,2025-06-03T12:09:13Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,97,14,OPEN,,,,https://openalex.org/W4398851812,0,0,6,,repository
10.7910/dvn/tf6dmx,2019,Dataset,Replication Data for: Can the Poor Organize? Public Goods and Self-Help Groups in Rural India,Harvard Dataverse,2019-04-13T16:36:00Z,2025-06-03T14:04:30Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,123,16,OPEN,,,,https://openalex.org/W4398966539,0,0,15,,repository
10.7910/dvn/tf6dmx/wqxxmn,2019,Dataset,Strata.do,Harvard Dataverse,2019-05-10T01:27:17Z,2024-10-22T06:43:30Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4399013338,0,0,1,,repository
10.7910/dvn/tf6dmx/mtxy3f,2019,Dataset,Replication.do,Harvard Dataverse,2019-05-10T01:27:21Z,2024-10-22T06:43:29Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398822650,0,0,1,,repository
10.7910/dvn/tf6dmx/bmarvu,2019,Dataset,Concordance Scores_Rankings.do,Harvard Dataverse,2019-05-10T01:27:25Z,2024-10-22T06:43:28Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398906072,0,0,2,,repository
10.7910/dvn/tf6dmx/epwamo,2019,Dataset,SHG Survey.tab,Harvard Dataverse,2019-05-10T01:27:29Z,2024-10-22T06:43:30Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398884490,0,0,2,,repository
10.7910/dvn/tf6dmx/qeg0ju,2019,Dataset,Games Variables.do,Harvard Dataverse,2019-05-10T01:27:33Z,2024-10-22T06:43:29Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398892483,0,0,2,,repository
10.7910/dvn/tf6dmx/mf8o7q,2019,Dataset,Village Panel and Census.tab,Harvard Dataverse,2019-05-10T01:27:37Z,2024-10-22T06:43:30Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398945610,0,0,4,,repository
10.7910/dvn/tf6dmx/ixodbu,2019,Dataset,readme.txt,Harvard Dataverse,2019-05-10T01:27:41Z,2024-10-22T06:43:29Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398890392,0,0,1,,repository
10.7910/dvn/tf6dmx/ry2tq0,2019,Dataset,Survey Variables.do,Harvard Dataverse,2019-05-10T01:27:47Z,2024-10-22T06:43:30Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398860069,0,0,2,,repository
10.7910/dvn/tf6dmx/rgo9yw,2019,Dataset,Public Goods Games.tab,Harvard Dataverse,2019-05-10T01:27:50Z,2024-10-22T06:43:29Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398945036,0,0,3,,repository
10.7910/dvn/tf6dmx/xcqxvr,2019,Dataset,Concordance Scores_Ratings.do,Harvard Dataverse,2019-05-10T01:27:54Z,2024-10-22T06:43:29Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398905242,0,0,2,,repository
10.7910/dvn/tf6dmx/567tag,2019,Dataset,Village Variables.do,Harvard Dataverse,2019-05-10T01:27:58Z,2024-10-22T06:43:30Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398833964,0,0,2,,repository
10.7910/dvn/wf8yem/ay1i2d,2013,Dataset,height_augmented.do,Harvard Dataverse,2019-05-13T19:37:46Z,2024-10-21T00:36:40Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398909458,0,0,1,,repository
10.7910/dvn/wf8yem/p6mkk9,2013,Dataset,vpl.do,Harvard Dataverse,2019-05-13T19:37:50Z,2024-10-21T00:36:41Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4399001361,0,0,1,,repository
10.7910/dvn/wf8yem/kj3kmt,2013,Dataset,Height data instructions.docx,Harvard Dataverse,2019-05-13T19:37:54Z,2024-10-21T00:36:41Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398937484,0,0,3,,repository
10.7910/dvn/wf8yem/3w23ge,2013,Dataset,height_basic.do,Harvard Dataverse,2019-05-13T19:37:58Z,2024-10-21T00:36:41Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398857124,0,0,1,,repository
10.7910/dvn/wf8yem/rqblkc,2013,Dataset,height_variables.do,Harvard Dataverse,2019-05-13T19:38:02Z,2024-10-21T00:36:41Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398883854,0,0,1,,repository
10.7910/dvn/wf8yem/eadwvi,2013,Dataset,height_data.do,Harvard Dataverse,2019-05-13T19:38:06Z,2024-10-21T00:36:41Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398831708,0,0,1,,repository
10.7910/dvn/19vcpg/e1xzfe,2012,Dataset,Data_RW_Common_shocks_RESTAT_2011.zip,Harvard Dataverse,2019-05-14T11:35:53Z,2024-10-21T00:36:59Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398609947,0,0,1,,repository
10.3886/e113192,2022,Dataset,Replication data for: Disrupting Education? Experimental Evidence on Technology-Aided Instruction in India,ICPSR - Interuniversity Consortium for Political and Social Research,2019-10-12T11:22:36Z,2022-11-21T20:10:49Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,1,0,0,,,,,,,,12,10.1257/aer.20171112,repository
10.13140/rg.2.2.15959.42407,2017,Text,Plug In Your Network - Review of the Role of Informal Networks for Knowledge Sharing and Innovation - Innovative Internet Report 2 - 2017,"Center for Strategy and Competitiveness, Stockholm School of Economics Institute for Research",2019-10-18T10:27:35Z,2025-10-17T12:59:00Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,24,,repository
10.13140/rg.2.2.14998.29761,2020,Text,"ИНДЕКС ТЕНЕВОЙ ЭКОНОМИКИ в России в 2017-2018 годах: сравнение с размером теневой экономики в Украине, Кыргызстане, Косово, Молдове, Румынии, Латвии, Литве, Эстонии и Польше.",Stockholm School of Economics in Riga,2020-01-30T12:17:04Z,2025-10-17T23:23:49Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,24,,repository
10.3886/e117442v1,2020,Dataset,"Economic Journal - It sucks to be single, PSID raw data files",ICPSR - Interuniversity Consortium for Political and Social Research,2020-01-30T14:11:06Z,2020-07-30T21:55:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,0,0,0,,,,,,,,12,,repository
10.3886/e117442,2020,Dataset,"Economic Journal - It sucks to be single, PSID raw data files",ICPSR - Interuniversity Consortium for Political and Social Research,2020-01-30T14:11:11Z,2020-07-30T21:55:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,0,0,0,,,,,,,,12,,repository
10.3886/e117466,2020,Dataset,"Data and Code for: Rich Pickings? Risk, Return, and Skill in Household Wealth",ICPSR - Interuniversity Consortium for Political and Social Research,2020-01-31T23:30:12Z,2020-07-30T21:59:58Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,0,0,0,,,,,,,,13,,repository
10.3886/e117466v2,2020,Dataset,"Rich Pickings? Risk, Return, and Skill in Household Wealth",ICPSR - Interuniversity Consortium for Political and Social Research,2020-01-31T23:45:31Z,2020-07-30T22:00:03Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,0,0,0,,,,,,,,9,,repository
10.5878/r78r-zs11,2020,Dataset,Effectuation and systematic search data project,Handelshögskolan i Stockholm,2020-03-04T02:30:37Z,2025-09-22T10:21:19Z,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,snd.snd,Swedish National Data Service,0,0,0,0,,,,,,,,6,,repository
10.5878/c9gx-cj12,2020,Dataset,Effectuation and systematic search data project,Handelshögskolan i Stockholm,2020-03-04T02:30:39Z,2025-09-22T08:52:34Z,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,snd.snd,Swedish National Data Service,0,0,0,0,,,,,,,,6,,repository
10.3886/e117466v3,2020,Dataset,"Rich Pickings? Risk, Return, and Skill in Household Wealth",ICPSR - Interuniversity Consortium for Political and Social Research,2020-03-10T19:16:53Z,2020-08-01T04:53:33Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,0,0,0,,,,,,,,9,,repository
10.5281/zenodo.3709129,2020,Text,ReCiPSS D4.1 - Circular Supply/Value Chains Development Report,Zenodo,2020-03-13T11:34:26Z,2020-08-01T06:20:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,8,0,,,,,,,,8,,repository
10.5281/zenodo.3709128,2020,Text,ReCiPSS D4.1 - Circular Supply/Value Chains Development Report,Zenodo,2020-03-13T11:34:27Z,2020-08-01T06:20:48Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,8,,repository
10.13140/rg.2.2.35215.74405,2020,Text,The Shadow Economy in Russia: New Estimates and Comparisons with Nearby Countries,Stockholm School of Economics in Riga,2020-03-17T12:42:53Z,2025-10-17T18:56:52Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,12,,repository
10.13140/rg.2.2.22093.79842,2020,Text,Foreign Investors on the Investment Climate in Latvia,Stockholm School of Economics in Riga,2020-03-25T06:17:57Z,2025-10-18T01:46:53Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,rg.rg,ResearchGate,0,0,0,0,,,,,,,,8,,repository
10.3886/e117466v4,2020,Dataset,"Rich Pickings? Risk, Return, and Skill in Household Wealth",ICPSR - Interuniversity Consortium for Political and Social Research,2020-05-06T13:34:29Z,2020-08-01T19:16:01Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,0,0,0,,,,,,,,9,,repository
10.3886/e117466v5,2020,Dataset,"Data and Code for: Rich Pickings? Risk, Return, and Skill in Household Wealth",ICPSR - Interuniversity Consortium for Political and Social Research,2020-05-06T15:02:20Z,2020-08-01T19:15:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,gesis.icpsr,ICPSR,0,0,0,0,,,,,,,,13,,repository
10.7910/dvn/gwqdq3/90xqiy,2020,Dataset,anckar-fredriksson1.0 codebook.pdf,Harvard Dataverse,2020-06-08T12:02:01Z,2024-10-22T10:14:08Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398635332,0,0,2,,repository
10.7910/dvn/gwqdq3/xiwqnb,2020,Dataset,Anckar-fredrikssondataset.tab,Harvard Dataverse,2020-06-08T12:02:02Z,2024-10-22T10:14:08Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398346589,0,0,1,,repository
10.7910/dvn/gwqdq3/sq4o7z,2020,Dataset,Coding Rules for Political Regimes of the World Dataset.pdf,Harvard Dataverse,2020-06-08T12:02:05Z,2024-10-22T10:14:08Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398458458,0,0,9,,repository
10.7910/dvn/gwqdq3,2020,Dataset,Political Regimes of the World Database,Harvard Dataverse,2020-06-08T12:02:06Z,2025-06-03T11:39:59Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,138,20,OPEN,,,,https://openalex.org/W4398614460,0,0,6,,repository
10.7910/dvn/7sssah/fgwnqj,2020,Dataset,anckar-fredriksson2.0 codebook.pdf,Harvard Dataverse,2020-06-08T12:17:41Z,2020-06-10T06:15:21Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398588413,0,0,2,,repository
10.7910/dvn/7sssah/uhzpru,2020,Dataset,anckarfredrikssonepsdatafinal2.0.tab,Harvard Dataverse,2020-06-08T12:17:44Z,2020-06-10T06:15:23Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,0,0,,,,,https://openalex.org/W4398304072,0,0,1,,repository
10.7910/dvn/7sssah,2020,Dataset,"Political Regimes of the World Dataset, v.2.0",Harvard Dataverse,2020-06-08T12:17:46Z,2025-06-03T14:33:18Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,gdcc.harvard-dv,Harvard Dataverse,0,0,994,305,OPEN,,,,https://openalex.org/W4398696410,0,0,7,,repository
